CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
1946,36,Male,Month-to-month,74.63945629709875,3320.188636694044,No,DSL,45,No,Credit card,No,73.78196970431209,3358.7755333694436
1947,43,Female,Two year,84.83567476146318,2411.6847748240775,Yes,DSL,28,Yes,Mailed check,No,86.13159910085992,2375.398893320969
1948,39,Male,One year,36.084386319011166,702.6159925784672,No,Fiber optic,20,Yes,Bank transfer,No,35.130799628923356,721.6877263802234
1949,51,Female,One year,75.92117816318981,3658.7350043776883,Yes,Fiber optic,49,No,Mailed check,No,74.66806131383038,3720.1377299963005
1950,39,Female,Month-to-month,73.41273050440832,4187.7596052981435,Yes,Fiber optic,57,No,Mailed check,No,73.46946675961655,4184.525638751274
1951,22,Male,Month-to-month,76.95018052585182,4505.748546865175,No,DSL,59,Yes,Bank transfer,No,76.3686194383928,4540.060651025257
1952,52,Male,Month-to-month,72.17035651957545,1908.732893724564,Yes,Fiber optic,26,No,Electronic check,No,73.41280360479092,1876.4292695089616
1953,30,Female,One year,31.80361678259807,679.6158129948168,No,DSL,19,Yes,Bank transfer,No,35.76925331551667,604.2687188693633
1954,33,Male,Month-to-month,30.46600743673079,299.18569802781985,No,Fiber optic,13,Yes,Bank transfer,No,23.01428446367845,396.0580966775003
1955,34,Male,One year,20.0,1204.6529605644146,No,DSL,62,No,Credit card,No,19.429886460716364,1240.0
1956,53,Female,Month-to-month,94.52603529535892,1330.2903165717614,Yes,DSL,14,No,Mailed check,No,95.02073689798296,1323.3644941350249
1957,18,Female,Two year,94.82972529205597,1039.3043411800913,No,Fiber optic,11,Yes,Electronic check,No,94.48221283455376,1043.1269782126155
1958,71,Female,Month-to-month,95.3065087366636,6448.128641951413,Yes,Fiber optic,67,No,Mailed check,No,96.24072599927482,6385.536085356462
1959,50,Male,Month-to-month,79.20369887384355,949.4793127210312,No,Fiber optic,12,Yes,Electronic check,No,79.12327606008593,950.4443864861225
1960,42,Female,Month-to-month,20.0,710.2174715018242,No,Fiber optic,35,No,Credit card,No,20.291927757194976,700.0
1961,39,Female,Month-to-month,39.19868524644202,1550.2902131369685,No,Fiber optic,39,No,Electronic check,No,39.75103110607612,1528.7487246112387
1962,42,Female,Month-to-month,75.11246252779335,2369.5566364381402,Yes,DSL,32,No,Bank transfer,No,74.04864488869188,2403.5988008893873
1963,45,Female,One year,74.06554008375386,1062.67741099338,Yes,Fiber optic,14,No,Credit card,No,75.90552935666999,1036.917561172554
1964,46,Female,Month-to-month,63.317553605439365,4135.9197484518745,Yes,DSL,65,Yes,Electronic check,No,63.6295345915673,4115.640984353558
1965,45,Male,Month-to-month,81.0675160872474,2193.982656159997,No,DSL,27,Yes,Mailed check,No,81.25861689481471,2188.8229343556795
1966,40,Female,Two year,70.34955123055737,4125.084893844677,No,DSL,60,Yes,Electronic check,No,68.75141489741128,4220.973073833442
1967,38,Female,Month-to-month,73.62311396654086,3127.74376736661,Yes,DSL,43,No,Credit card,No,72.7382271480607,3165.793900561257
1968,38,Male,Two year,50.82804001503952,3313.108821290211,No,No,65,Yes,Mailed check,No,50.970904942926325,3303.822600977569
1969,38,Female,Two year,99.4603295836477,5465.562043366155,No,Fiber optic,55,No,Bank transfer,No,99.3738553339301,5470.318127100624
1970,51,Female,Month-to-month,57.07685173958848,2035.1389984000689,No,Fiber optic,35,No,Credit card,No,58.14682852571625,1997.6898108855967
1971,45,Male,Month-to-month,30.080527509381213,1000.4256176328258,No,Fiber optic,32,Yes,Mailed check,No,31.263300551025807,962.5768803001988
1972,18,Female,Month-to-month,46.87002961543814,907.7601141073519,Yes,No,19,Yes,Credit card,No,47.77684811091326,890.5305626933247
1973,46,Male,One year,59.54601425914059,2360.150963076892,Yes,Fiber optic,39,No,Credit card,No,60.51669136094595,2322.294556106483
1974,41,Female,Month-to-month,99.8200836510654,2021.4063761780762,Yes,Fiber optic,20,No,Bank transfer,No,101.0703188089038,1996.401673021308
1975,39,Male,One year,68.7319600469562,1898.1798938654597,Yes,No,28,No,Credit card,No,67.79213906662356,1924.4948813147737
1976,36,Male,One year,64.41555343103053,192.9553549527083,No,Fiber optic,3,No,Credit card,No,64.31845165090276,193.2466602930916
1977,51,Female,Month-to-month,32.540097257121175,986.3402616182503,Yes,Fiber optic,32,No,Electronic check,No,30.823133175570323,1041.2831122278776
1978,49,Male,Two year,93.56447769488729,5501.409411069425,Yes,Fiber optic,58,No,Mailed check,No,94.8518863977487,5426.739706303462
1979,32,Male,One year,50.441435379298426,2661.114136167963,No,Fiber optic,54,Yes,Electronic check,No,49.279891410517834,2723.837510482115
1980,44,Female,Month-to-month,66.99916423175992,2709.7592872860555,Yes,Fiber optic,42,Yes,Credit card,No,64.51807826871561,2813.9648977339166
1981,30,Female,Two year,114.40549230645594,1822.115618688395,No,Fiber optic,15,No,Mailed check,No,121.47437457922634,1716.0823845968391
1982,26,Male,One year,85.26289993147914,5281.65708224371,No,Fiber optic,62,Yes,Mailed check,No,85.1880174555437,5286.299795751706
1983,33,Female,Month-to-month,21.15237856854477,700.4614644511282,Yes,Fiber optic,31,Yes,Bank transfer,No,22.595531111326718,655.7237356248878
1984,48,Male,Month-to-month,20.0,1256.6469618564383,Yes,No,61,Yes,Electronic check,No,20.60076986649899,1220.0
1985,49,Male,Month-to-month,68.07068649642262,1822.1077594193673,Yes,Fiber optic,26,Yes,Bank transfer,No,70.08106766997567,1769.8378489069883
1986,45,Female,Month-to-month,33.61778155375585,2349.183594526452,No,Fiber optic,69,Yes,Electronic check,Yes,34.046139051108,2319.6269272091536
1987,47,Female,Two year,89.45640242898993,5128.884109613908,No,Fiber optic,57,Yes,Mailed check,No,89.98042297568259,5099.014938452427
1988,45,Male,Month-to-month,71.26789194894937,1308.3575201538802,Yes,DSL,20,Yes,Mailed check,No,65.417876007694,1425.3578389789873
1989,33,Female,One year,74.96154307071589,4899.280859796954,No,No,66,Yes,Electronic check,Yes,74.23152817874173,4947.461842667249
1990,44,Female,Month-to-month,48.79770455072941,893.3594458518979,Yes,Fiber optic,21,No,Credit card,Yes,42.54092599294752,1024.7517955653175
1991,48,Male,Month-to-month,122.24150965860117,7293.494539507345,No,DSL,60,Yes,Bank transfer,Yes,121.55824232512241,7334.49057951607
1992,47,Male,Two year,150.0,9423.347554975186,Yes,Fiber optic,63,No,Bank transfer,Yes,149.57694531706645,9450.0
1993,51,Male,Two year,61.64245828729856,3137.93643038824,No,Fiber optic,51,Yes,Electronic check,No,61.52816530173019,3143.7653726522267
1994,47,Male,Month-to-month,80.59117745245003,3095.669279151259,No,DSL,39,No,Mailed check,No,79.37613536285279,3143.055920645551
1995,43,Male,Month-to-month,72.92252029192937,784.5263416111347,Yes,DSL,11,No,Bank transfer,No,71.32057651010315,802.1477232112231
1996,50,Male,Month-to-month,62.20939409676794,3520.0408733920513,No,Fiber optic,57,Yes,Electronic check,No,61.75510304196581,3545.9354635157724
1997,39,Female,Month-to-month,45.0378859680161,152.3843723948109,Yes,No,3,No,Bank transfer,Yes,50.7947907982703,135.1136579040483
1998,31,Male,Month-to-month,37.45096037558569,1423.6418109581628,No,DSL,37,Yes,Mailed check,No,38.47680570157197,1385.6855338966704
1999,38,Female,Month-to-month,35.93208203423428,909.012431144749,Yes,Fiber optic,25,Yes,Mailed check,No,36.36049724578996,898.3020508558569
2000,32,Female,Two year,82.15720076647436,1756.8167582188632,Yes,Fiber optic,21,Yes,Mailed check,Yes,83.65794086756492,1725.3012160959615
2001,33,Male,Month-to-month,54.40976565389094,2294.7521515895905,Yes,DSL,42,Yes,Bank transfer,No,54.636955990228344,2285.21015746342
2002,38,Female,Two year,20.0,79.35013341874298,No,Fiber optic,1,No,Bank transfer,Yes,79.35013341874298,20.0
2003,32,Male,One year,83.34574661794967,2010.1595171598046,Yes,Fiber optic,23,Yes,Bank transfer,No,87.39823987651324,1916.9521722128425
2004,36,Female,Month-to-month,68.85216152607532,1530.1389676300284,No,No,24,No,Electronic check,Yes,63.75579031791785,1652.4518766258077
2005,21,Male,Two year,110.40019004203438,5245.469167863694,Yes,No,47,No,Credit card,Yes,111.60572697582327,5188.808931975616
2006,42,Male,Month-to-month,81.19367191273028,503.8756646587443,No,DSL,7,Yes,Mailed check,No,71.98223780839204,568.355703389112
2007,40,Male,Two year,25.639792110691083,983.6020314965922,Yes,Fiber optic,38,No,Mailed check,No,25.884263986752426,974.3121002062611
2008,31,Male,Month-to-month,20.0,953.0677616748134,No,No,47,No,Credit card,No,20.278037482442837,940.0
2009,46,Female,Month-to-month,48.41582846986188,1724.9758027185837,No,Fiber optic,35,No,Bank transfer,No,49.28502293481668,1694.5539964451657
2010,49,Female,Two year,51.24677737919042,3174.753425744005,No,Fiber optic,62,Yes,Electronic check,No,51.20570041522589,3177.300197509806
2011,23,Female,Month-to-month,98.294776030005,294.640290877376,Yes,DSL,3,No,Credit card,Yes,98.21343029245867,294.884328090015
2012,32,Female,Two year,69.7338720313128,1411.8472620462342,Yes,Fiber optic,20,Yes,Credit card,No,70.59236310231171,1394.677440626256
2013,32,Female,Two year,104.01065494295527,4559.1617260601615,No,Fiber optic,44,Yes,Electronic check,No,103.61731195591277,4576.468817490032
2014,30,Male,Month-to-month,30.255008328920958,873.1875039440666,No,Fiber optic,32,Yes,Mailed check,No,27.287109498252082,968.1602665254707
2015,48,Male,Month-to-month,98.95793153141344,2572.8185370726624,No,Fiber optic,26,Yes,Mailed check,No,98.95455911817932,2572.9062198167494
2016,38,Male,Month-to-month,91.6296746029276,4360.7829496554805,Yes,DSL,48,No,Credit card,Yes,90.84964478448917,4398.2243809405245
2017,37,Male,One year,20.0,58.28581597854179,Yes,DSL,5,No,Mailed check,No,11.657163195708359,100.0
2018,19,Male,One year,109.67853523782317,6424.4551975428,No,No,59,No,Electronic check,No,108.88907114479322,6471.033579031567
2019,46,Female,Month-to-month,72.80375475299059,4342.466354477102,Yes,No,61,Yes,Credit card,No,71.18797302421478,4441.029039932426
2020,27,Male,Month-to-month,81.76133511605516,3986.321847723787,Yes,Fiber optic,49,Yes,Electronic check,No,81.35350709640382,4006.305420686703
2021,40,Male,One year,44.05311662714732,1321.6334122470416,Yes,DSL,30,Yes,Mailed check,Yes,44.05444707490139,1321.5934988144195
2022,42,Female,Month-to-month,108.25741038765918,1878.7764970592448,Yes,Fiber optic,17,No,Bank transfer,No,110.51626453289676,1840.375976590206
2023,53,Female,Two year,34.424430122833904,2380.1736673561613,Yes,Fiber optic,70,Yes,Bank transfer,No,34.00248096223088,2409.710108598373
2024,26,Male,One year,94.96276055121838,5586.715919553541,No,Fiber optic,58,No,Electronic check,No,96.32268826816451,5507.840111970666
2025,18,Male,Two year,94.61822427726014,5990.136008878691,No,No,63,No,Credit card,No,95.08152395045542,5960.948129467389
2026,41,Female,Month-to-month,40.77497715483334,2431.2193085067834,Yes,DSL,61,Yes,Mailed check,No,39.85605423781612,2487.2736064448336
2027,58,Male,Month-to-month,129.50120798267722,8134.161885758146,No,Fiber optic,63,Yes,Electronic check,No,129.11368072631979,8158.576102908664
2028,52,Male,Month-to-month,76.94585440652557,1255.2649983326398,Yes,Fiber optic,15,No,Mailed check,Yes,83.684333222176,1154.1878160978836
2029,42,Male,Month-to-month,89.61677830813073,127.61439922709954,No,Fiber optic,1,No,Credit card,No,127.61439922709954,89.61677830813073
2030,35,Female,Two year,24.186376139927326,288.078673060034,Yes,Fiber optic,13,Yes,Mailed check,Yes,22.159897927694924,314.42288981905523
2031,48,Male,Month-to-month,133.53190009025695,6454.16401220865,Yes,Fiber optic,48,Yes,Bank transfer,No,134.46175025434687,6409.531204332334
2032,30,Male,One year,33.263291793247305,1067.8911008827722,Yes,DSL,34,Yes,Credit card,No,31.408561790669772,1130.9519209704083
2033,44,Female,Month-to-month,100.74659298297792,2994.7639302377174,No,Fiber optic,30,Yes,Mailed check,No,99.82546434125724,3022.3977894893374
2034,45,Female,Month-to-month,40.15684846204914,646.4828853725035,No,No,19,No,Electronic check,No,34.02541501960545,762.9801207789337
2035,50,Female,Month-to-month,51.430335914569525,3321.72674324622,No,Fiber optic,64,Yes,Credit card,Yes,51.90198036322219,3291.5414985324496
2036,67,Male,One year,93.66262131656342,6123.455080323071,Yes,DSL,66,No,Credit card,No,92.77962242913745,6181.733006893185
2037,43,Female,Month-to-month,100.82658141025472,5743.086258625514,Yes,No,57,Yes,Bank transfer,No,100.75589927413183,5747.115140384519
2038,34,Male,Month-to-month,31.86147252657694,1324.5830144995355,No,DSL,44,Yes,Mailed check,No,30.104159420443988,1401.9047911693854
2039,39,Female,Two year,102.71416507170981,1242.5907764707586,No,Fiber optic,12,No,Mailed check,Yes,103.54923137256321,1232.5699808605177
2040,22,Male,Month-to-month,101.34941485399582,4050.268759595727,Yes,Fiber optic,40,Yes,Bank transfer,No,101.25671898989317,4053.976594159833
2041,33,Female,Month-to-month,41.861397734653224,930.9816960391303,Yes,Fiber optic,24,No,Bank transfer,No,38.79090400163043,1004.6735456316774
2042,35,Male,Month-to-month,117.9594278077333,1273.6867946249658,Yes,Fiber optic,11,Yes,Bank transfer,Yes,115.78970860226963,1297.5537058850664
2043,34,Male,Month-to-month,26.294271152558856,1742.0817588602624,No,Fiber optic,66,No,Electronic check,No,26.39517816454943,1735.4218960688845
2044,41,Female,Two year,51.256822516671534,73.51584966157863,Yes,DSL,1,No,Credit card,Yes,73.51584966157863,51.256822516671534
2045,31,Female,Month-to-month,84.37007872275966,4972.629648638151,Yes,Fiber optic,58,No,Bank transfer,No,85.73499394203708,4893.4645659200605
2046,51,Male,Month-to-month,44.393011458921805,1303.898061027933,Yes,DSL,28,Yes,Electronic check,Yes,46.56778789385475,1243.0043208498105
2047,40,Female,Month-to-month,77.91457257038023,5263.438395614977,Yes,Fiber optic,68,No,Mailed check,No,77.40350581786731,5298.1909347858555
2048,39,Male,One year,77.23228236409885,4521.342270468668,No,DSL,59,No,Electronic check,No,76.632919838452,4556.704659481832
2049,36,Female,Month-to-month,64.38777190231838,4499.9998218883275,Yes,DSL,71,Yes,Mailed check,No,63.38027918152574,4571.531805064605
2050,41,Female,One year,94.97201615771678,2038.8974048081086,No,Fiber optic,22,No,Mailed check,No,92.67715476400494,2089.384355469769
2051,48,Male,Month-to-month,63.149176220270824,1874.333880890806,Yes,DSL,29,No,Electronic check,No,64.63220278933814,1831.326110387854
2052,31,Female,Month-to-month,76.94623206441418,5229.834191530396,No,Fiber optic,69,Yes,Bank transfer,No,75.79469842797675,5309.290012444578
2053,33,Female,Two year,104.39415632463708,4689.9906244263,No,Fiber optic,45,Yes,Electronic check,No,104.22201387614001,4697.737034608668
2054,36,Male,Month-to-month,93.72058630077521,6545.363538952516,No,Fiber optic,70,Yes,Credit card,No,93.50519341360737,6560.441041054265
2055,26,Male,Two year,93.58051872442626,1552.9771208266025,No,DSL,17,No,Bank transfer,No,91.35159534274132,1590.8688183152462
2056,31,Female,Month-to-month,35.524611933496594,1320.3439697912368,Yes,DSL,39,No,Mailed check,Yes,33.854973584390684,1385.4598654063673
2057,35,Male,Two year,85.74377726503965,3335.0335308305166,No,Fiber optic,40,No,Mailed check,No,83.37583827076291,3429.751090601586
2058,48,Female,Month-to-month,43.64503627091486,1157.3946876446448,No,Fiber optic,28,Yes,Bank transfer,No,41.33552455873731,1222.0610155856161
2059,42,Female,One year,31.557550606659213,58.959896864696034,Yes,Fiber optic,2,Yes,Electronic check,No,29.479948432348017,63.115101213318425
2060,41,Male,Month-to-month,67.84880961145095,1861.8007264367013,No,No,27,No,Bank transfer,No,68.95558246061857,1831.9178595091755
2061,48,Male,Month-to-month,42.87114440045231,980.8906076971322,No,No,21,No,Bank transfer,No,46.70907655700629,900.2940324094985
2062,38,Male,Month-to-month,93.71853156519931,672.7538880976441,Yes,DSL,7,Yes,Electronic check,Yes,96.10769829966344,656.0297209563952
2063,43,Male,Month-to-month,94.43606379085972,5790.2387094185015,No,DSL,61,No,Electronic check,No,94.92194605604101,5760.599891242443
2064,38,Male,Month-to-month,20.0,1120.4108023204478,Yes,No,52,No,Mailed check,No,21.546361583085535,1040.0
2065,42,Male,Month-to-month,45.1509238126933,2184.1608035183676,No,DSL,48,Yes,Mailed check,No,45.50335007329932,2167.2443430092785
2066,34,Female,Month-to-month,26.206399842460037,547.0755375474007,No,Fiber optic,19,No,Bank transfer,No,28.793449344600038,497.9215970067407
2067,18,Female,One year,56.12112170221328,654.473866198597,No,No,12,Yes,Credit card,Yes,54.53948884988308,673.4534604265593
2068,38,Male,One year,83.65527009606473,5975.586731259193,Yes,Fiber optic,71,No,Electronic check,No,84.1631933980168,5939.524176820595
2069,54,Female,One year,62.73135705464835,135.96258839316417,No,DSL,2,No,Bank transfer,No,67.98129419658208,125.4627141092967
2070,49,Female,Month-to-month,52.307222779985935,877.1305876754942,Yes,Fiber optic,17,No,Mailed check,Yes,51.595916922087895,889.2227872597609
2071,49,Female,Month-to-month,109.00529580439418,404.3759982297519,No,Fiber optic,3,No,Credit card,Yes,134.79199940991728,327.01588741318255
2072,52,Female,Month-to-month,20.0,359.8454285616638,No,No,21,Yes,Electronic check,No,17.135496598174466,420.0
2073,40,Male,Two year,107.10615680554675,5419.418437295823,No,DSL,51,Yes,Bank transfer,No,106.2631066136436,5462.413997082884
2074,41,Female,Month-to-month,53.67135120533543,595.593745934218,No,Fiber optic,10,No,Bank transfer,No,59.55937459342179,536.7135120533543
2075,33,Female,Month-to-month,67.65672969661631,3769.6775861922306,Yes,Fiber optic,55,No,Electronic check,No,68.53959247622238,3721.120133313897
2076,36,Male,One year,54.17909986839675,1951.0824500708886,Yes,DSL,36,No,Electronic check,No,54.19673472419135,1950.447595262283
2077,46,Male,Month-to-month,116.28664316617355,5947.603485961165,Yes,DSL,51,Yes,Mailed check,No,116.61967619531696,5930.618801474851
2078,52,Male,Two year,33.07064509584222,588.0701672748514,No,DSL,17,No,Credit card,No,34.592362780873614,562.2009666293177
2079,38,Male,Two year,70.35209109165808,4309.72833715053,Yes,Fiber optic,61,Yes,Bank transfer,No,70.65128421558246,4291.477556591143
2080,35,Female,Month-to-month,85.8231595557999,1127.7588792335002,Yes,No,13,Yes,Electronic check,No,86.75068301796156,1115.7010742253988
2081,40,Male,Month-to-month,21.669916963444976,1366.5210486180274,No,DSL,65,No,Bank transfer,No,21.023400747969653,1408.5446026239235
2082,46,Female,Month-to-month,42.403054886615394,2097.258233134193,Yes,DSL,48,Yes,Electronic check,No,43.69287985696235,2035.346634557539
2083,25,Female,One year,65.55464399505313,4578.622509779138,No,Fiber optic,70,Yes,Credit card,No,65.40889299684484,4588.825079653719
2084,18,Male,Month-to-month,43.40004895946876,1990.273444519448,No,DSL,47,Yes,Bank transfer,Yes,42.34624350041379,2039.802301095032
2085,34,Male,One year,45.5322468634255,462.02731657990466,Yes,Fiber optic,10,Yes,Bank transfer,No,46.20273165799047,455.32246863425496
2086,27,Male,Month-to-month,59.504120107706875,3408.895501036647,Yes,Fiber optic,57,Yes,Mailed check,Yes,59.80518422871311,3391.7348461392917
2087,34,Male,Month-to-month,89.48743994938519,1183.1044661261396,No,Fiber optic,13,Yes,Mailed check,No,91.00803585585689,1163.3367193420074
2088,38,Male,Month-to-month,59.71846669365567,3691.465733509492,No,DSL,61,Yes,Mailed check,No,60.51583169687692,3642.826468312996
2089,35,Male,One year,102.3527858341884,5917.471159377828,No,DSL,58,Yes,Electronic check,No,102.02536481685911,5936.461578382927
2090,54,Female,Month-to-month,40.067266520219356,2721.316278571878,No,Fiber optic,68,Yes,Bank transfer,No,40.019357037821734,2724.5741233749163
2091,43,Female,Two year,32.442332185796424,898.6299922995881,Yes,DSL,29,Yes,Credit card,No,30.9872411137789,940.8276333880963
2092,43,Female,Month-to-month,127.79036217163403,2056.3317149400636,No,No,16,Yes,Credit card,No,128.52073218375398,2044.6457947461445
2093,46,Female,Month-to-month,50.261256170034656,3123.5266572618466,Yes,Fiber optic,63,No,Mailed check,No,49.5797882105055,3166.459138712183
2094,28,Male,Two year,30.67263978783521,1412.1182371112152,No,DSL,47,Yes,Electronic check,No,30.045068874706708,1441.614070028255
2095,50,Male,Two year,20.0,909.1725695144173,Yes,No,43,No,Mailed check,Yes,21.143548128242262,860.0
2096,39,Female,Month-to-month,102.25310361426817,2358.645374317575,No,DSL,23,No,Electronic check,No,102.54979888337282,2351.821383128168
2097,46,Female,Month-to-month,59.76086456019822,1864.0542338394625,No,Fiber optic,30,No,Bank transfer,No,62.13514112798209,1792.8259368059466
2098,29,Female,One year,62.38870794800805,3614.992229449587,Yes,Fiber optic,57,No,Bank transfer,No,63.4209163061331,3556.1563530364588
2099,24,Male,Month-to-month,65.22394865240081,1967.5056523535497,No,DSL,30,Yes,Mailed check,Yes,65.58352174511832,1956.7184595720241
2100,48,Male,Month-to-month,100.38828654009343,6743.700750365455,Yes,No,67,Yes,Bank transfer,No,100.65225000545455,6726.01519818626
2101,43,Male,Two year,64.61410498072239,3606.465091010809,No,No,56,Yes,Credit card,Yes,64.40116233947873,3618.3898789204536
2102,30,Female,Month-to-month,140.3216133649788,3419.914091152705,No,Fiber optic,24,No,Bank transfer,No,142.49642046469606,3367.7187207594907
2103,31,Female,Month-to-month,74.01281722162688,610.2587604782657,No,Fiber optic,8,Yes,Electronic check,No,76.28234505978321,592.102537773015
2104,51,Male,Month-to-month,101.85354300874963,4527.0339390468735,Yes,No,44,No,Credit card,No,102.88713497833804,4481.555892384984
2105,28,Male,One year,94.1571957371322,3169.001428876516,No,Fiber optic,34,No,Credit card,No,93.20592437872106,3201.344655062495
2106,56,Female,One year,68.90658039225887,2343.6766437302535,Yes,DSL,35,No,Bank transfer,No,66.96218982086438,2411.7303137290605
2107,30,Female,Month-to-month,52.390870419386104,2644.65625076324,No,Fiber optic,50,No,Credit card,No,52.89312501526481,2619.543520969305
2108,46,Male,Month-to-month,79.9589178569966,1394.4412589979966,Yes,No,17,Yes,Bank transfer,No,82.02595641164686,1359.3016035689423
2109,36,Female,Month-to-month,85.3029619362182,174.36540278147572,Yes,No,2,No,Bank transfer,No,87.18270139073786,170.6059238724364
2110,46,Male,One year,52.822418556204184,2881.341421921923,No,No,54,Yes,Bank transfer,No,53.358174480035615,2852.410602035026
2111,34,Male,Month-to-month,74.99016597851967,3256.9673070120884,No,DSL,44,Yes,Bank transfer,No,74.02198425027474,3299.5673030548655
2112,38,Female,Two year,107.08614934778788,5294.186218209431,No,Fiber optic,49,No,Credit card,Yes,108.04461669815166,5247.2213180416065
2113,40,Female,Month-to-month,132.09843217209036,322.7827999201692,No,DSL,2,Yes,Bank transfer,No,161.3913999600846,264.1968643441807
2114,29,Female,Two year,95.63107961048264,6936.471821179548,Yes,Fiber optic,72,No,Bank transfer,No,96.3398864052715,6885.43773195475
2115,47,Male,Month-to-month,125.88279059140847,8817.993769706367,Yes,Fiber optic,70,No,Mailed check,No,125.97133956723381,8811.795341398592
2116,34,Female,One year,51.11877366380632,519.3936649775578,No,DSL,9,Yes,Electronic check,No,57.710407219728644,460.0689629742569
2117,37,Female,Month-to-month,91.05646756177882,33.913061385202376,Yes,Fiber optic,1,Yes,Mailed check,Yes,33.913061385202376,91.05646756177882
2118,30,Male,Month-to-month,110.15558525743816,7629.408989608991,No,DSL,69,Yes,Electronic check,No,110.57114477694189,7600.735382763233
2119,18,Male,Two year,43.110000010840125,423.81250469929137,No,Fiber optic,9,Yes,Credit card,No,47.090278299921266,387.9900000975611
2120,38,Female,Two year,55.432296638649724,801.1142386436509,No,Fiber optic,14,Yes,Electronic check,Yes,57.222445617403636,776.0521529410961
2121,64,Male,Month-to-month,122.1371428550575,3250.6843596998933,No,Fiber optic,27,No,Electronic check,No,120.39571702592197,3297.7028570865527
2122,47,Male,One year,40.7470343263918,378.1912119067758,No,Fiber optic,9,Yes,Mailed check,No,42.02124576741953,366.7233089375262
2123,39,Male,Month-to-month,29.76609902032868,1058.774464386121,Yes,DSL,36,Yes,Credit card,No,29.410401788503364,1071.5795647318325
2124,37,Female,Two year,115.83944720918534,249.6483732439223,No,DSL,3,No,Credit card,Yes,83.21612441464076,347.518341627556
2125,40,Female,Month-to-month,105.90289674941316,2376.8809292200967,Yes,Fiber optic,23,No,Mailed check,No,103.34264909652595,2435.7666252365025
2126,45,Male,Month-to-month,82.96360731951309,2546.971128250888,No,DSL,30,No,Bank transfer,No,84.89903760836293,2488.9082195853925
2127,28,Male,Month-to-month,68.62867736062518,1284.0491489212043,No,Fiber optic,19,Yes,Bank transfer,No,67.5815341537476,1303.9448698518784
2128,51,Male,Month-to-month,56.84426483185054,3861.372270333942,No,No,67,No,Bank transfer,No,57.63242194528272,3808.565743733986
2129,47,Female,Two year,78.45846621427154,3980.105851254431,No,Fiber optic,50,No,Credit card,No,79.60211702508862,3922.923310713577
2130,47,Male,Month-to-month,117.3942087220465,5662.234056588897,Yes,Fiber optic,48,No,Electronic check,No,117.96320951226869,5634.9220186582315
2131,44,Male,Month-to-month,77.15698378426228,200.74939482775164,Yes,Fiber optic,3,Yes,Mailed check,No,66.91646494258389,231.47095135278684
2132,40,Female,Month-to-month,135.00877801740899,8957.791078173273,No,Fiber optic,66,Yes,Mailed check,No,135.7241072450496,8910.579349148993
2133,46,Male,One year,43.06174043079309,1173.344807761479,No,DSL,27,No,Credit card,No,43.457215102277,1162.6669916314133
2134,45,Female,Month-to-month,69.40957737015192,2778.616491487331,No,Fiber optic,40,Yes,Electronic check,No,69.46541228718328,2776.3830948060768
2135,36,Female,Month-to-month,58.80823997008253,1012.9679719402285,No,No,18,Yes,Credit card,No,56.275998441123804,1058.5483194614856
2136,34,Female,Two year,37.445753705130016,985.9962326041556,Yes,No,27,Yes,Mailed check,Yes,36.5183789853391,1011.0353500385104
2137,41,Male,Month-to-month,65.40748800971033,674.6296133431013,Yes,No,11,No,Bank transfer,No,61.32996484937284,719.4823681068137
2138,55,Male,One year,82.51987904981318,3266.231791390723,No,No,39,No,Mailed check,No,83.74953311258264,3218.275282942714
2139,27,Female,One year,85.7269053985609,1705.5296661351665,Yes,DSL,19,No,Electronic check,No,89.76471927027193,1628.811202572657
2140,25,Male,Month-to-month,135.11356536833668,991.9792292027316,Yes,DSL,7,No,Mailed check,No,141.71131845753308,945.7949575783567
2141,41,Female,Two year,83.93402409170679,4794.185517072529,No,Fiber optic,57,No,Mailed check,Yes,84.10851784337771,4784.239373227287
2142,40,Male,One year,104.50410411038848,193.66632025266057,Yes,Fiber optic,2,Yes,Bank transfer,No,96.83316012633028,209.00820822077696
2143,41,Female,Month-to-month,71.98282738896928,2759.1682500965658,No,Fiber optic,38,Yes,Bank transfer,No,72.60969079201489,2735.3474407808326
2144,42,Female,Month-to-month,120.34166801357786,580.8545393848592,Yes,No,5,No,Electronic check,No,116.17090787697184,601.7083400678893
2145,37,Male,One year,141.9534785676421,5108.757134847704,Yes,Fiber optic,36,Yes,Credit card,No,141.90992041243624,5110.325228435116
2146,54,Male,Month-to-month,85.9325539292785,5802.3402706189345,No,Fiber optic,68,No,Mailed check,No,85.32853339145493,5843.413667190938
2147,23,Male,Two year,40.220229536452564,2325.0851256976566,Yes,DSL,57,Yes,Bank transfer,No,40.790967117502746,2292.5530835777963
2148,31,Male,Month-to-month,53.535849316684946,1105.7623990313796,Yes,DSL,20,Yes,Credit card,Yes,55.28811995156898,1070.716986333699
2149,38,Female,Month-to-month,78.45802909615486,437.73292728043384,Yes,Fiber optic,5,No,Credit card,Yes,87.54658545608677,392.2901454807743
2150,23,Female,Month-to-month,83.69494105751937,2036.5678658174934,Yes,No,24,No,Electronic check,No,84.85699440906222,2008.678585380465
